"PC1","PC2","PC3","PC4","PC5","classe","user_name"
2.35299194433507,-0.535236305609422,-1.64398676955092,-0.217221853743165,-2.82694289513115,"A","carlitos"
2.40199032178227,-0.630055796589875,-1.29520768927211,-0.608249807241883,-2.74531359629081,"A","carlitos"
2.40249977980063,-0.574853923128801,-1.26966063074566,-0.55509052176881,-2.7422790494152,"A","carlitos"
2.17983086152538,-0.826669604594964,-1.1184253686251,-0.572701553700062,-2.82570824140472,"A","carlitos"
2.30449094888681,-0.724639040396436,-1.1319561821665,-0.467702530652622,-2.84643765270857,"A","carlitos"
2.32568781777259,-0.822292988213059,-1.14037926817014,-0.512514970243312,-2.82292524146117,"A","carlitos"
2.41761052142036,-0.533575026881859,-1.16310858367578,-0.532208185696668,-2.62445313937024,"A","carlitos"
2.45823478644971,-0.584443387987216,-1.11770256342931,-0.540131134358311,-2.64218543164176,"A","carlitos"
2.50122737129084,-0.636024593966935,-1.19026289739097,-0.424873081439218,-2.71180910816616,"A","carlitos"
2.47176398587463,-0.593868796027723,-1.18529858183748,-0.406738367680469,-2.58819691215417,"A","carlitos"
2.42557952961591,-0.604545056511216,-1.12892074017025,-0.474971215318709,-2.54070418570553,"A","carlitos"
2.3400033674114,-0.774095007466403,-1.08551321414247,-0.451246118774029,-2.68704987823557,"A","carlitos"
2.44878386689251,-0.682049522661504,-1.00585313183755,-0.501177446923606,-2.58689336648756,"A","carlitos"
2.49257118470844,-0.600727361808822,-1.07156535458243,-0.5037419852112,-2.59136044091975,"A","carlitos"
-3.53323415044079,-1.83676344360988,-4.259961878278,0.184580166562528,0.313137650008052,"A","pedro"
-3.70126504233064,-2.00408516730361,-4.15612057178666,0.13750619125175,0.328984932876717,"A","pedro"
-3.78945614656892,-2.03435936519783,-4.20051143861153,0.165862158428799,0.525487030807955,"A","pedro"
-3.90301236044016,-2.23645495399648,-4.06285669343898,0.10963496931506,0.622910742995207,"A","pedro"
-3.95936036368806,-2.2914710645117,-4.02510097719704,0.106628340447944,0.677743832526881,"A","pedro"
-4.06000216023712,-2.37880456481261,-3.85796044957424,-0.00525583414773048,0.844019435736949,"A","pedro"
-3.97666507817787,-2.41303066066787,-3.86855709401214,-0.00122614645465385,0.887176504611517,"A","pedro"
-3.99500499111852,-2.47284479149805,-3.85345827137139,0.00540276224543729,0.969030160362064,"A","pedro"
-3.89209322693372,-2.5040565206713,-3.96356381487009,0.147256955479102,1.02062334458075,"A","pedro"
-3.7674814926192,-2.48995579359233,-3.92763198670373,0.15725663491571,0.986170503637533,"A","pedro"
-3.80349573203868,-2.58428031839061,-3.85624937559243,0.23171582069637,1.04808987267556,"A","pedro"
-4.03409786328366,-2.48944598898961,-3.7201382161491,-0.0795044889217484,0.991042345294489,"A","pedro"
-4.06181559033962,-2.6049910810592,-3.821346119907,-0.0395679644904976,0.977875522990913,"A","pedro"
-3.82873635910959,-2.63718731212628,-3.89097274184712,0.175466769388806,1.00805876984737,"A","pedro"
-3.8765261593537,-2.59538710506522,-3.7745469353121,0.0859325226873985,0.852461533895737,"A","pedro"
-3.87826779406235,-2.46061974363882,-3.68312208422451,-0.0186203341586149,0.787243217328506,"A","pedro"
-3.7928763039026,-2.29784067572369,-3.75782551749064,-0.217074335020229,0.664750034884775,"A","pedro"
-3.85411256534576,-2.40914807645446,-3.65139998241338,-0.157051262268109,0.805715118816119,"A","pedro"
-3.93210736708094,-2.49370615407419,-3.69637582412456,-0.153252704191057,0.818470692738101,"A","pedro"
-3.86610174266231,-2.37190126970786,-3.67626425720384,-0.18686610090876,0.869808644878226,"A","pedro"
-3.87208821723821,-2.34012747882732,-3.74509172748793,-0.209947393891041,0.924436996235825,"A","pedro"
-3.88159271890385,-2.34257702424387,-3.79438063390917,-0.042566025536362,0.866771821441563,"A","pedro"
-3.83855280920756,-2.39315574666342,-3.84292341346111,-0.0491370807389319,0.879905839727906,"A","pedro"
-3.74935855010631,-2.34773309726496,-3.80027119554939,0.0247614232388103,0.84266036991809,"A","pedro"
-3.85001123019032,-2.41418265578645,-3.78648649495276,0.0247151083518951,0.834910325824556,"A","pedro"
-3.83371560690183,-2.39855890192784,-3.70459668050917,-0.0205814850090099,0.87597474867226,"A","pedro"
-3.85541362433168,-2.47937529188611,-3.71951091595073,-0.0288666189767747,0.842812581014666,"A","pedro"
-3.85458403692075,-2.35939418441604,-3.70814042023888,-0.0884167013978004,0.837756464650516,"A","pedro"
-3.86539445812142,-2.38317366064514,-3.73178564761286,-0.112470154902998,0.815091316669474,"A","pedro"
-3.81539553175453,-2.41882222472025,-3.75395965491237,-0.0740777835297203,0.825963676272107,"A","pedro"
-3.74768512399879,-2.28411694836211,-3.75926459664265,-0.0745724848608108,0.853665445054217,"A","pedro"
-3.77127350910875,-2.32299253800271,-3.75785208182011,-0.0380160479265874,0.697290772499551,"A","pedro"
-3.79132139855944,-2.26101104641715,-3.70951907921911,-0.162008964164049,0.816537120828317,"A","pedro"
-3.96077990068211,-2.44172661131633,-3.71719457619042,-0.197973236535168,0.933688848066426,"A","pedro"
-3.92830053382558,-2.45030168827223,-3.73421810081834,-0.177245923135219,0.954380729775678,"A","pedro"
-3.83122764240694,-2.34567074086388,-3.67596675911477,-0.161421391431573,0.941929633639469,"A","pedro"
-3.85589110553531,-2.42753938022349,-3.70163174176053,-0.227110423032156,0.925461439486028,"A","pedro"
-3.76389483839714,-2.34820472664546,-3.72638032171924,-0.113793607978824,0.903693292517007,"A","pedro"
-3.78603144327326,-2.35130958234662,-3.71741767186356,-0.106812883524631,0.943358564010131,"A","pedro"
-3.78970391550406,-2.37750063737641,-3.71268390080261,-0.115238772655502,0.973207701297036,"A","pedro"
-3.77604567032948,-2.47756146177159,-3.74642441844321,-0.0994620280045962,0.983950242681379,"A","pedro"
-3.81211262223211,-2.40538477089932,-3.73775911247629,-0.0918744454610101,0.883576369069031,"A","pedro"
-3.80390427690962,-2.39160033293388,-3.75853268064196,-0.0805668424650413,0.86915966949741,"A","pedro"
-4.10075454247755,-2.85024174967485,-3.9691538292985,-0.270405209770686,1.47963965257643,"A","pedro"
-4.24646215198174,-2.54112787038646,-3.91677038421132,-0.216045518892578,1.40482387115778,"A","pedro"
-4.19811449351317,-2.55350681516389,-3.92272007654548,-0.217726519797816,1.45233928521669,"A","pedro"
-4.24123994164319,-2.5360186990031,-3.94525344930026,-0.211549385342437,1.39337809119141,"A","pedro"
-4.1950584836944,-2.52041322279205,-3.93258561197717,-0.209160000928567,1.43522989111418,"A","pedro"
-4.12642834485495,-2.53974606537631,-3.89821661689874,-0.15559965192872,1.44422162695858,"A","pedro"
-4.14957481806897,-2.57645518807872,-3.99496027918237,-0.0460353560481222,1.36954735811138,"A","pedro"
-4.20848660888151,-2.62134373741647,-3.89073401430217,-0.131093726204486,1.26471419268297,"A","pedro"
-4.23298473222829,-2.65661345483396,-3.96548944559669,-0.0529129026451935,1.35093977852857,"A","pedro"
-4.17422743527356,-2.59114063621752,-3.87730895256573,-0.144472958257948,1.45429417220292,"A","pedro"
-4.14146722750972,-2.43954706126681,-3.85260182904012,-0.169692432728439,1.46013208375936,"A","pedro"
-4.10799243924562,-2.35740842783208,-3.89207285087273,-0.15509679100512,1.5057249232499,"A","pedro"
-4.2257903503339,-2.46358890185304,-3.94340414629551,-0.14616268192309,1.43438545778117,"A","pedro"
-4.24410795610053,-2.50402248729805,-3.89437880480545,-0.144433037818223,1.39547234535081,"A","pedro"
-4.27915198250334,-2.56771286410931,-3.87808067120393,-0.133114073190352,1.3780561765759,"A","pedro"
-4.21909202710483,-2.67853248455326,-3.90628381892607,-0.144306331670001,1.31852086761229,"A","pedro"
-4.08956010394928,-2.63762167377534,-3.83746040957143,-0.16140210652886,1.42111936798967,"A","pedro"
-4.15652846945688,-2.56983698917731,-3.9268321776051,-0.134049595648076,1.47255066388414,"A","pedro"
-4.17654552155548,-2.52488822937714,-3.93245589332004,-0.108781716243975,1.44555721870248,"A","pedro"
-4.21145732226071,-2.56696997804028,-3.93317545579781,-0.0735364053231168,1.42476548222659,"A","pedro"
-4.25809646071336,-2.56233609791657,-3.91821626252686,0.0159874912100628,1.34653828209047,"A","pedro"
-4.25241328225106,-2.46215287916458,-3.81714309624342,-0.0115927651044386,1.29084486441532,"A","pedro"
-4.19651109111779,-2.54944783974337,-3.78270958622453,-0.00958892210028311,1.26818607035303,"A","pedro"
-4.22892620105618,-2.45670330671313,-3.78522829990607,-0.0221233046926781,1.27990674351129,"A","pedro"
-4.24191316351341,-2.44943276375401,-3.876559030642,0.00676989599735672,1.30948014744541,"A","pedro"
-4.24485153132044,-2.44570047035018,-3.84552676985314,-0.0353304214164342,1.39285696588628,"A","pedro"
-4.27286760187943,-2.50674687567717,-3.81869061749865,0.00676765356180226,1.32843272511881,"A","pedro"
-4.17608039878512,-2.41487632608705,-3.77688013817575,-0.0283345654977225,1.39603757118006,"A","pedro"
-4.2060864340175,-2.39758879478571,-3.81276443164871,0.00226105829842677,1.36411044225807,"A","pedro"
-4.24755893073735,-2.43696456366652,-3.81331666407893,-0.0288466877040515,1.42211060647847,"A","pedro"
-4.29546288388487,-2.44033303365494,-3.80024702842035,0.0128771568305203,1.32692578951926,"A","pedro"
-4.26056712197478,-2.60778119098946,-3.77698079260361,-0.0375490211634901,1.38607480214224,"A","pedro"
-4.22520421139137,-2.47489405590937,-3.79810502644664,-0.0665595532942766,1.52630515564458,"A","pedro"
-4.18871321252173,-2.48193705431505,-3.76007927087945,-0.0375345265877999,1.46200044334125,"A","pedro"
-4.20514153092132,-2.53585064491704,-3.77134263754405,-0.0405851616512334,1.38150593536573,"A","pedro"
-4.26913202713466,-2.55093714932831,-3.74812322881698,-0.0674476146479329,1.38726297226209,"A","pedro"
-4.22691110918277,-2.54769693484491,-3.78178682824604,0.0299220573603823,1.33628397030805,"A","pedro"
-4.21597647895075,-2.51887083444005,-3.69603876289227,-0.104704541685785,1.38374751227404,"A","pedro"
-4.26076868048618,-2.59039054556663,-3.73790379973745,-0.00552949856578799,1.35899848539343,"A","pedro"
-4.31579223234359,-2.63876742661012,-3.79314279811152,0.000361456654919545,1.29383856089911,"A","pedro"
-4.22911962822623,-2.57740652350851,-3.77972928192486,-0.0094756597344301,1.37881802200594,"A","pedro"
-4.19980050413482,-2.55425229386806,-3.83705834904786,0.02764298779351,1.33878729407598,"A","pedro"
-4.18731515516563,-2.71054196071841,-3.88567636295073,0.219791335338788,1.09324643207355,"A","pedro"
-4.19360703305746,-2.63652964184604,-3.86595827439891,0.161327915750476,1.12401459852653,"A","pedro"
-4.25916465262191,-2.62006720562302,-3.84694327788733,0.142014955165586,1.30249745145421,"A","pedro"
-4.20765619007003,-2.53680366655945,-3.84185155249474,0.158029242386894,1.32868391641782,"A","pedro"
-4.18309472059201,-2.50467007968064,-3.89251108732903,0.206618360023424,1.26625459768767,"A","pedro"
-4.07275679766986,-2.43245792225171,-3.83626977116548,0.287548999793129,1.10851755774307,"A","pedro"
-4.0198607165763,-2.43389698669568,-3.73884100862077,0.186071029649223,1.08471420722279,"A","pedro"
-4.03343384109301,-2.28692777658205,-3.74721501293277,0.0865592034146498,1.22886834763032,"A","pedro"
-4.03889985851635,-2.32413027895767,-3.826856624243,0.203626353719826,1.16750994895455,"A","pedro"
-4.21966160103135,-2.28728518185307,-3.87281133214262,0.197188048512966,1.19572290502126,"A","pedro"
-4.24255743926855,-2.3142508607483,-3.89820538243497,0.228504340775107,1.15039623037469,"A","pedro"
-4.16287488225709,-2.17294539394566,-3.82904320223421,0.225557843849836,1.09901556118872,"A","pedro"
-4.27747915656248,-2.32586245449528,-3.81783478641726,0.127658991468822,1.17253109172402,"A","pedro"
-4.25683266692844,-2.28338100879489,-3.89762526291333,0.186020471775277,1.22614866256819,"A","pedro"
-4.20203387484655,-2.28672424433196,-3.90264327580519,0.243258462663466,1.21748921022744,"A","pedro"
-4.20155421069307,-2.30456482324537,-3.87570060074504,0.131644704337945,1.320034644907,"A","pedro"
-4.24075899963636,-2.35625715848625,-3.85086929320134,0.0534116921974717,1.23827790490514,"A","pedro"
-4.25212765288917,-2.43154557926995,-3.87467232369356,0.22104778762587,1.14323801562079,"A","pedro"
-4.27536783043055,-2.47166033732677,-3.86889130649182,0.157506374853604,1.15161527862809,"A","pedro"
-4.31784177569869,-2.6507820698312,-3.89449427249535,0.221933822213263,1.01421189499278,"A","pedro"
